company,company_size,job_title,level,domain,yoe_total,yoe_at_company,base,stock,bonus,total_compensation,location
Intel,"112,000",Technical Program Manager,Grade 9,Hardware,15 yrs,3 yrs,200K,N/A,N/A,"$200,000","Folsom, CA"
Intel,"112,000",Technical Program Manager,Grade 9,hidden,11 yrs,11 yrs,167K,26.4K,33K,"$226,413","Chandler, AZ"
Intel,"112,000",Technical Program Manager,Grade 8,Hardware Manufacturing,18 yrs,18 yrs,158K,10K,25K,"$193,000","Santa Clara, CA"
Intel,"112,000",Technical Program Manager,Grade 9,HW,15 yrs,15 yrs,200.5K,37.6K,41K,"$279,140","Santa Clara, CA"
Intel,"112,000",Technical Program Manager,Grade 8,hidden,17 yrs,2 yrs,72.2K,N/A,N/A,"$72,180","Bengaluru, KA, India"
Intel,"112,000",Technical Program Manager,Grade 7,-,20 yrs,10 yrs,81.4K,7.8K,7.8K,"$97,039","Taipei, TP, Taiwan"
Intel,"112,000",Technical Program Manager,Grade 5,w,2 yrs,2 yrs,92.2K,N/A,N/A,"$92,150","Tel Aviv, TA, Israel"
Intel,"112,000",Technical Program Manager,Grade 9,Software,17 yrs,2 yrs,170K,55K,20.4K,"$245,400","Portland, OR"
Intel,"112,000",Technical Program Manager,Grade 7,Supply Chain,10 yrs,2 yrs,155K,3K,20K,"$178,000","Santa Clara, CA"
Intel,"112,000",Technical Program Manager,Grade 9,Hardware,25 yrs,13 yrs,207K,40K,40K,"$287,000","Chandler, AZ"
Intel,"112,000",Solution Architect,Grade 9,SoC,10 yrs,10 yrs,190K,45K,N/A,"$235,000","Hillsboro, OR"
Intel,"112,000",Solution Architect,Grade 7,Machine Learning,3 yrs,2 yrs,170K,N/A,N/A,"$170,000","Santa Clara, CA"
Intel,"112,000",Solution Architect,Grade 6,Performance Engineer,5 yrs,4 yrs,143K,20K,12K,"$175,000","Hillsboro, OR"
Intel,"112,000",Solution Architect,Grade 9,"Hardware, Platform Architect",14 yrs,4 yrs,75K,12K,12K,"$99,000","Penang, PG, Malaysia"
Intel,"112,000",Solution Architect,Grade 8,Systems,14 yrs,11 yrs,155K,35K,15K,"$205,000","Arizona City, AZ"
Intel,"112,000",Solution Architect,Grade 9,Wireless System Engineer,17 yrs,4 yrs,250K,25K,50K,"$325,000","Santa Clara, CA"
Intel,"112,000",Solution Architect,Grade 8,Workloads,10 yrs,10 yrs,158.1K,14K,24K,"$196,052","Portland, OR"
Intel,"112,000",Solution Architect,Grade 8,Tech,30 yrs,1 yr,210K,N/A,15K,"$225,000","Seattle, WA"
Intel,"112,000",Solution Architect,Grade 9,Networking,18 yrs,3 yrs,220K,N/A,N/A,"$220,000","Portland, OR"
Intel,"112,000",Solution Architect,Grade 7,AI,10 yrs,6 yrs,181K,60K,N/A,"$241,000","Colorado Springs, CO"
Intel,"112,000",Project Manager,Grade 8,Process Technology Development,11 yrs,4 yrs,157K,75K,35K,"$267,000","Albuquerque, NM"
Intel,"112,000",Project Manager,Grade 8,Construction,11 yrs,6 yrs,116.7K,25K,27.6K,"$169,348","Jerusalem, JM, Israel"
Intel,"112,000",Project Manager,Grade 8,Cleanroom Performance,25 yrs,18 yrs,120K,5K,10K,"$135,000","Phoenix, AZ"
Intel,"112,000",Project Manager,Grade 8,Sales,9 yrs,3 yrs,175K,N/A,N/A,"$175,000","Hillsboro, OR"
Intel,"112,000",Project Manager,Grade 8,FCE,7 yrs,1 yr,160K,25K,20K,"$205,000","Phoenix, AZ"
Intel,"112,000",Project Manager,Grade 6,Capacity Planning,8 yrs,5 yrs,103K,N/A,N/A,"$103,000","Hillsboro, OR"
Intel,"112,000",Project Manager,Grade 5,FCE,1 yr,0 yrs,81K,N/A,N/A,"$81,000","Chandler, AZ"
Intel,"112,000",Project Manager,Grade 9,Technical,11 yrs,10 yrs,204K,N/A,N/A,"$204,000","San Francisco, CA"
Intel,"112,000",Project Manager,Grade 8,Research and Development,11 yrs,11 yrs,148K,54K,15K,"$217,000","Portland, OR"
Intel,"112,000",Business Analyst,Grade 6,Operations,5 yrs,5 yrs,87K,7.6K,3K,"$97,600","Chandler, AZ"
Intel,"112,000",Business Analyst,Grade 6,Operations,10 yrs,4 yrs,230K,120K,N/A,"$350,000",San Francisco Bay Area
Intel,"112,000",Business Analyst,Grade 9,Supply Chain,20 yrs,9 yrs,162K,25K,20K,"$207,000","Austin, TX"
Intel,"112,000",Business Analyst,Grade 3,Capital,2 yrs,2 yrs,75K,N/A,5K,"$80,000","Hillsboro, OR"
Intel,"112,000",Business Analyst,Grade 6,Manufacturing,6 yrs,1 yr,108K,10K,N/A,"$118,000","Hillsboro, OR"
Intel,"112,000",Business Analyst,Grade 6,6 years,6 yrs,1 yr,110K,15K,6K,"$131,000","Portland, OR"
Intel,"112,000",Business Analyst,Grade 7,Operations,6 yrs,0 yrs,105K,N/A,N/A,"$105,000","Portland, OR"
Intel,"112,000",Business Analyst,Grade 6,Operations,4 yrs,1 yr,92K,4K,9K,"$105,000","Folsom, CA"
Intel,"112,000",Business Analyst,Grade 6,-,4 yrs,4 yrs,92K,N/A,8K,"$100,000","Hillsboro, OR"
Intel,"112,000",Information Technologist,Grade 7,HPC,10 yrs,7 yrs,54.4K,6.5K,8.7K,"$69,674","Warsaw, MZ, Poland"
Intel,"112,000",Information Technologist,Grade 8,Verification,13 yrs,5 yrs,55.3K,N/A,N/A,"$55,337","Bengaluru, KA, India"
Intel,"112,000",Information Technologist,Grade 5,Networking,15 yrs,15 yrs,26.3K,5K,7.6K,"$38,925","Penang, PG, Malaysia"
Intel,"112,000",Information Technologist,Grade 5,-,5 yrs,5 yrs,95K,4K,6.5K,"$105,500","Chandler, AZ"
Intel,"112,000",Information Technologist,Grade 7,Data,4 yrs,4 yrs,140K,10K,N/A,"$150,000","Phoenix, AZ"
Intel,"112,000",Information Technologist,Grade 5,Power BI Developer,2 yrs,1 yr,93.6K,N/A,1K,"$94,600","Folsom, CA"
Intel,"112,000",Information Technologist,Grade 9,Engineer,17 yrs,17 yrs,200K,N/A,N/A,"$200,000","Folsom, CA"
MongoDB,"3,500",Software Engineer,Software Engineer,Database,4 yrs,4 yrs,170K,100K,N/A,"$270,000","New York, NY"
MongoDB,"3,500",Software Engineer,Associate Software Engineer,Distributed Systems (Back-End),1 yr,1 yr,130K,25K,N/A,"$155,000","New York, NY"
MongoDB,"3,500",Software Engineer,Senior Software Engineer,Distributed Systems (Back-End),25 yrs,2 yrs,210K,110K,N/A,"$320,000","New York, NY"
MongoDB,"3,500",Software Engineer,L2,DevOps,7 yrs,3 yrs,106.8K,N/A,N/A,"$106,848","Tel Aviv, TA, Israel"
MongoDB,"3,500",Software Engineer,Software Engineer,Web Development (Front-End),4 yrs,3 yrs,74K,87.3K,N/A,"$161,355","Sydney, NS, Australia"
MongoDB,"3,500",Software Engineer,Software Engineer,Full Stack,2 yrs,2 yrs,155K,50K,N/A,"$205,000","New York, NY"
MongoDB,"3,500",Software Engineer,Senior Software Engineer,Security,10 yrs,5 yrs,230K,500K,N/A,"$730,000","New York, NY"
MongoDB,"3,500",Software Engineer,Associate Software Engineer,Distributed Systems (Back-End),0 yrs,0 yrs,130K,4.3K,N/A,"$134,250","New York, NY"
MongoDB,"3,500",Product Manager,hidden,hidden,5-10 yrs,5-10 yrs,165K,N/A,N/A,"$165,000","New York, NY"
MongoDB,"3,500",Product Manager,Product Manager,Technical,1 yr,1 yr,180K,84.9K,N/A,"$264,902","New York, NY"
MongoDB,"3,500",Product Manager,Lead Product Manager,Product,8 yrs,4 yrs,250K,100K,N/A,"$350,000","New York, NY"
MongoDB,"3,500",Product Manager,Product Manager,Product,10 yrs,0 yrs,137K,20K,N/A,"$157,000","New York, NY"
MongoDB,"3,500",Product Manager,Product Manager,Product,1 yr,1 yr,155K,50K,25K,"$230,000","New York, NY"
MongoDB,"3,500",Product Manager,Associate Product Manager,Technical,0 yrs,0 yrs,115K,N/A,5K,"$120,000","New York, NY"
MongoDB,"3,500",Product Manager,Associate Product Manager,Product,0-1 yrs,0-1 yrs,125K,18.8K,5K,"$148,750","New York, NY"
Roblox,"3,550",Software Engineer,TD1,Distributed Systems (Back-End),10 yrs,3 yrs,350K,50K,N/A,"$400,000","Toronto, ON, Canada"
Roblox,"3,550",Software Engineer,IC5,Distributed Systems (Back-End),8 yrs,0 yrs,315K,316.7K,N/A,"$631,667","San Mateo, CA"
Roblox,"3,550",Software Engineer,IC2,API Development (Back-End),3 yrs,1 yr,180K,140K,N/A,"$320,000","San Mateo, CA"
Roblox,"3,550",Software Engineer,IC4,Distributed Systems (Back-End),8 yrs,2 yrs,270K,220K,N/A,"$490,000","San Mateo, CA"
Roblox,"3,550",Software Engineer,IC1,API Development (Back-End),0 yrs,0 yrs,150.1K,88K,9.3K,"$247,370","San Mateo, CA"
Roblox,"3,550",Software Engineer,IC3,API Development (Back-End),3 yrs,3 yrs,220K,140K,N/A,"$360,000","San Mateo, CA"
Roblox,"3,550",Software Engineer,IC3,Full Stack,3 yrs,0 yrs,200K,150K,N/A,"$350,000","San Mateo, CA"
Roblox,"3,550",Software Engineer,IC1,API Development (Back-End),0 yrs,0 yrs,150K,126.7K,N/A,"$276,667","San Mateo, CA"
Roblox,"3,550",Software Engineer,IC5,Game Engine,16 yrs,3 yrs,298.3K,300K,N/A,"$598,300","San Mateo, CA"
Roblox,"3,550",Software Engineer,IC3,ML / AI,4 yrs,2 yrs,260K,180K,N/A,"$440,000","San Mateo, CA"
Roblox,"3,550",Product Manager,IC5,Product,10 yrs,3 yrs,300K,225K,N/A,"$525,000","San Francisco, CA"
Roblox,"3,550",Product Manager,IC5,Product,8 yrs,2 yrs,300K,300K,N/A,"$600,000","San Mateo, CA"
Roblox,"3,550",Product Manager,IC4,Product,8 yrs,2 yrs,270K,200K,N/A,"$470,000","San Mateo, CA"
Roblox,"3,550",Product Manager,hidden,hidden,2-4 yrs,2-4 yrs,160K,50K,N/A,"$210,000","San Mateo, CA"
Roblox,"3,550",Product Manager,hidden,hidden,5-10 yrs,5-10 yrs,330K,380K,N/A,"$710,000","San Francisco, CA"
Roblox,"3,550",Product Manager,hidden,hidden,2-4 yrs,2-4 yrs,150.2K,90K,N/A,"$240,200","San Mateo, CA"
Roblox,"3,550",Product Manager,IC3,Product,6 yrs,0 yrs,212K,160K,N/A,"$372,000","San Mateo, CA"
Roblox,"3,550",Product Manager,hidden,hidden,5-10 yrs,5-10 yrs,350K,70K,N/A,"$420,000","San Mateo, CA"
Roblox,"3,550",Product Manager,IC4,Product,7 yrs,3 yrs,205K,200K,30.8K,"$435,750","San Francisco, CA"
Roblox,"3,550",Software Engineering Manager,IC5,Distributed Systems (Back-End),12 yrs,1 yr,315K,315K,N/A,"$630,000","San Mateo, CA"
Roblox,"3,550",Software Engineering Manager,IC6,Full Stack,10 yrs,6 yrs,358K,450K,N/A,"$808,000","San Mateo, CA"
Roblox,"3,550",Software Engineering Manager,IC6,hidden,12 yrs,3 yrs,372.9K,625K,37K,"$1,034,860","San Mateo, CA"
Roblox,"3,550",Software Engineering Manager,IC3,Data,2 yrs,2 yrs,250K,24K,N/A,"$274,000","New York, NY"
Roblox,"3,550",Software Engineering Manager,IC6,hidden,10 yrs,3 yrs,388K,N/A,N/A,"$388,000","San Mateo, CA"
Roblox,"3,550",Software Engineering Manager,IC6,Full Stack,12 yrs,2 yrs,340K,380K,N/A,"$720,000","San Mateo, CA"
Roblox,"3,550",Software Engineering Manager,Senior Engineering Manager,Security,15 yrs,1 yr,377K,330K,N/A,"$707,000","San Mateo, CA"
Roblox,"3,550",Software Engineering Manager,hidden,hidden,11+ yrs,11+ yrs,330K,400K,N/A,"$730,000","San Mateo, CA"
Roblox,"3,550",Software Engineering Manager,IC5,Full Stack,11 yrs,0 yrs,325K,375K,N/A,"$700,000","San Mateo, CA"
Roblox,"3,550",Software Engineering Manager,IC1,Distributed Systems (Back-End),15 yrs,0 yrs,400K,500K,N/A,"$900,000","San Mateo, CA"
Oracle,"212,570",Software Engineer,IC-1,Full Stack,5 yrs,2 yrs,100K,N/A,N/A,"$100,000","Miami, FL"
Oracle,"212,570",Software Engineer,IC-3,Distributed Systems (Back-End),2 yrs,2 yrs,30K,18K,839.9,"$48,835","Bengaluru, KA, India"
Oracle,"212,570",Software Engineer,IC-4,DevOps,11 yrs,9 yrs,146K,70K,N/A,"$216,000","Kansas City, MO"
Oracle,"212,570",Software Engineer,IC-4,Full Stack,16 yrs,2 yrs,170K,10K,N/A,"$180,000","Reston, VA"
Oracle,"212,570",Software Engineer,4,Distributed Systems (Back-End),13 yrs,9 yrs,166K,N/A,N/A,"$166,000","Seattle, WA"
Oracle,"212,570",Software Engineer,IC-3,Full Stack,5 yrs,2 yrs,28.8K,N/A,N/A,"$28,806","Hyderabad, TS, India"
Oracle,"212,570",Software Engineer,IC-4,Distributed Systems (Back-End),11 yrs,6 yrs,190K,180K,N/A,"$370,000","San Francisco, CA"
Oracle,"212,570",Software Engineer,IC-2,Networking,3 yrs,3 yrs,130K,75K,N/A,"$205,000","Portland, OR"
Oracle,"212,570",Software Engineer,IC-3,Distributed Systems (Back-End),3 yrs,3 yrs,150K,200K,N/A,"$350,000","Seattle, WA"
Oracle,"212,570",Software Engineer,IC-3,Web Development (Front-End),10 yrs,5 yrs,132K,20K,N/A,"$152,000","Austin, TX"
Oracle,"212,570",Software Engineering Manager,M3,Full Stack,16 yrs,12 yrs,140K,60K,N/A,"$200,000","Philadelphia, PA"
Oracle,"212,570",Software Engineering Manager,M2,Full Stack,10 yrs,10 yrs,128K,N/A,N/A,"$128,000","Naples, FL"
Oracle,"212,570",Software Engineering Manager,M5,Full Stack,25 yrs,4 yrs,102.1K,120.1K,N/A,"$222,271","Bengaluru, KA, India"
Oracle,"212,570",Software Engineering Manager,M4,Developer Expirience,20 yrs,10 yrs,200K,100K,N/A,"$300,000","Arlington, VA"
Oracle,"212,570",Software Engineering Manager,M5,General,25 yrs,20 yrs,210K,160K,N/A,"$370,000","Seattle, WA"
Oracle,"212,570",Software Engineering Manager,M2,Distributed Systems (Back-End),11 yrs,6 yrs,175K,285K,N/A,"$460,000","Boston, MA"
Oracle,"212,570",Software Engineering Manager,M3,Distributed Systems (Back-End),12 yrs,9 yrs,70.2K,46.8K,2.6K,"$119,599","Prague, PR, Czech Republic"
Oracle,"212,570",Software Engineering Manager,M4,Distributed Systems (Back-End),20 yrs,4 yrs,239K,200K,25K,"$464,000","Seattle, WA"
Oracle,"212,570",Software Engineering Manager,M4,Distributed Systems (Back-End),23 yrs,7 yrs,72K,120.1K,N/A,"$192,124","Bengaluru, KA, India"
Oracle,"212,570",Software Engineering Manager,M3,Production,25 yrs,24 yrs,170K,21K,N/A,"$191,000","San Francisco, CA"
Oracle,"212,570",Solution Architect,IC-3,Cyber Security,10 yrs,3 yrs,37.2K,N/A,N/A,"$37,203","Bengaluru, KA, India"
Oracle,"212,570",Solution Architect,IC-4,Product,10 yrs,3 yrs,185K,210K,10K,"$405,000","Pleasanton, CA"
Oracle,"212,570",Solution Architect,IC-4,hidden,18 yrs,3 yrs,171.5K,5K,60K,"$236,500","Austin, TX"
Oracle,"212,570",Solution Architect,IC-4,hidden,15 yrs,4 yrs,150K,N/A,15K,"$165,000","Denver, CO"
Oracle,"212,570",Solution Architect,IC-3,Cloud,7 yrs,5 yrs,125.8K,N/A,N/A,"$125,815","Toronto, ON, Canada"
Oracle,"212,570",Solution Architect,IC-4,hidden,20 yrs,3 yrs,178K,N/A,35K,"$213,000","Dallas, TX"
Oracle,"212,570",Solution Architect,IC-3,Cloud Presales,8 yrs,0 yrs,83.4K,N/A,25K,"$108,444","Reading, EN, United Kingdom"
Oracle,"212,570",Solution Architect,IC-1,Cloud,1 yr,0 yrs,52.3K,N/A,12.5K,"$64,761","Dublin, DN, Ireland"
Oracle,"212,570",Product Manager,IC-4,Product,11 yrs,2 yrs,42K,35K,N/A,"$77,000","Bengaluru, KA, India"
Oracle,"212,570",Product Manager,IC-6,Technical,20 yrs,11 yrs,220K,510K,N/A,"$730,000","San Francisco, CA"
Oracle,"212,570",Product Manager,IC-2,Product,4 yrs,2 yrs,130K,N/A,N/A,"$130,000","Redwood City, CA"
Oracle,"212,570",Product Manager,IC-6,Product,19 yrs,12 yrs,220K,470K,N/A,"$690,000","San Francisco, CA"
Oracle,"212,570",Product Manager,IC-4,Product,12 yrs,3 yrs,200K,200K,N/A,"$400,000","San Francisco, CA"
Oracle,"212,570",Product Manager,IC-5,Product,20 yrs,2 yrs,200K,200K,N/A,"$400,000","San Francisco, CA"
Oracle,"212,570",Product Manager,IC-4,Infrastructure,15 yrs,3 yrs,202K,270K,15K,"$487,000","Seattle, WA"
Oracle,"212,570",Product Manager,IC-4,Enterprise,8 yrs,6 yrs,160K,20K,N/A,"$180,000","Arlington, VA"
Oracle,"212,570",Product Manager,IC-4,Product,10 yrs,4 yrs,170K,80K,N/A,"$250,000","Atlanta, GA"
Oracle,"212,570",Technical Program Manager,IC-2,Cloud Sales,6 yrs,1 yr,120K,N/A,N/A,"$120,000","Missoula, MT"
Oracle,"212,570",Technical Program Manager,IC-3,OFSS,15 yrs,15 yrs,100K,N/A,N/A,"$100,000","Tampa, FL"
Oracle,"212,570",Technical Program Manager,IC-5,SLED,30 yrs,1 yr,230K,70K,28.5K,"$328,500","San Diego, CA"
Oracle,"212,570",Technical Program Manager,IC-4,Data,13 yrs,1 yr,36.2K,N/A,N/A,"$36,161","Bengaluru, KA, India"
Oracle,"212,570",Technical Program Manager,IC-4,TPM,15 yrs,3 yrs,182K,50K,N/A,"$232,000","Seattle, WA"
Oracle,"212,570",Technical Program Manager,IC-4,Security,11 yrs,3 yrs,170K,180K,N/A,"$350,000","Seattle, WA"
Oracle,"212,570",Technical Program Manager,IC-4,Healthcare,15 yrs,2 yrs,133K,N/A,N/A,"$133,000","Nashville, TN"
Oracle,"212,570",Technical Program Manager,IC-2,OCI,2 yrs,2 yrs,87K,15K,N/A,"$102,000","Orlando, FL"
Oracle,"212,570",Data Scientist,IC-2,Research,2 yrs,2 yrs,150.2K,N/A,N/A,"$150,169","Zurich, ZH, Switzerland"
Oracle,"212,570",Data Scientist,IC-3,ML / AI,11 yrs,3 yrs,45.8K,27.7K,N/A,"$73,448","Bengaluru, KA, India"
Oracle,"212,570",Data Scientist,IC-4,AI,8 yrs,2 yrs,6.2K,3.6K,N/A,"$9,851","Bengaluru, KA, India"
Oracle,"212,570",Data Scientist,IC-4,OCI,8 yrs,3 yrs,60.8K,40.9K,N/A,"$101,679","Bengaluru, KA, India"
Oracle,"212,570",Data Scientist,IC-3,hidden,6 yrs,2 yrs,45.9K,19.3K,6K,"$71,342","Bengaluru, KA, India"
Oracle,"212,570",Data Scientist,IC-3,AI/ML,10 yrs,0 yrs,195K,N/A,N/A,"$195,000","New York, NY"
Oracle,"212,570",Data Scientist,IC-4,Machine Learning,10 yrs,5 yrs,200K,200K,15.5K,"$415,500","Seattle, WA"
Oracle,"212,570",Data Scientist,IC-1,Data Analytics and Business Intelligence,7 yrs,2 yrs,125K,25K,20K,"$170,000","Houston, TX"
Oracle,"212,570",Data Scientist,IC-2,hidden,7 yrs,4 yrs,113K,10K,N/A,"$123,000","Austin, TX"
Oracle,"212,570",Data Scientist,IC-2,DS,2 yrs,1 yr,100K,N/A,7K,"$107,000","Dubai, DU, United Arab Emirates"
Oracle,"212,570",Information Technologist,IC-4,OCI,8 yrs,2 yrs,58K,N/A,10K,"$68,000","Mexico, DF, Mexico"
Oracle,"212,570",Information Technologist,IC-1,Cloud Engineering,1 yr,1 yr,91K,N/A,39K,"$130,000","Austin, TX"
Oracle,"212,570",Information Technologist,IC-2,Dba,11 yrs,6 yrs,149K,10K,N/A,"$159,000","Chicago, IL"
Oracle,"212,570",Information Technologist,IC-4,Data Engineer,10 yrs,5 yrs,66.2K,N/A,N/A,"$66,168","Mississauga, ON, Canada"
Oracle,"212,570",Information Technologist,IC-1,-,3 yrs,2 yrs,10.2K,N/A,N/A,"$10,226","Bengaluru, KA, India"
Oracle,"212,570",Information Technologist,IC-2,Dba,10 yrs,6 yrs,145K,40K,N/A,"$185,000","Chicago, IL"
Oracle,"212,570",Information Technologist,IC-3,Networking,9 yrs,0 yrs,140K,45K,N/A,"$185,000","Colorado Springs, CO"
Oracle,"212,570",Information Technologist,IC-3,Linux,5 yrs,3 yrs,55K,10K,N/A,"$65,000","San Jose, SJ, Costa Rica"
Oracle,"212,570",Information Technologist,IC-4,System Engineer,3 yrs,3 yrs,65K,N/A,N/A,"$65,000","Dallas, TX"
Oracle,"212,570",Information Technologist,IC-3,OCI,4 yrs,1 yr,74K,N/A,N/A,"$73,984","Mississauga, ON, Canada"
Oracle,"212,570",Security Analyst,IC-4,-,11 yrs,2 yrs,250K,350K,40K,"$640,000","Reston, VA"
Oracle,"212,570",Security Analyst,IC-3,Security,6 yrs,3 yrs,120K,N/A,N/A,"$120,000","Seattle, WA"
Oracle,"212,570",Security Analyst,IC-4,Security,10 yrs,1 yr,185K,15K,N/A,"$200,000","Washington, DC"
Oracle,"212,570",Security Analyst,IC-3,Security,7 yrs,0 yrs,150K,37.5K,N/A,"$187,500","Seattle, WA"
Oracle,"212,570",Security Analyst,IC-4,Privacy Compliance,18 yrs,8 yrs,116K,N/A,N/A,"$116,000","Morrisville, NC"
Oracle,"212,570",Security Analyst,IC-4,Security,27 yrs,14 yrs,225K,300K,N/A,"$525,000","Savannah, GA"
Oracle,"212,570",Security Analyst,IC-3,Security,8 yrs,1 yr,170K,N/A,N/A,"$170,000","Los Angeles, CA"
Oracle,"212,570",Security Analyst,IC-1,Bio,1 yr,0 yrs,50K,N/A,N/A,"$50,000","London, EN, United Kingdom"
Oracle,"212,570",Security Analyst,IC-5,Security,11+ yrs,11+ yrs,205K,N/A,N/A,"$205,000",Washington DC
Oracle,"212,570",Business Analyst,IC-2,Oracle Advertising,4 yrs,1 yr,17.4K,N/A,4.3K,"$21,768","Noida, UP, India"
Oracle,"212,570",Business Analyst,IC-2,Oracle,10 yrs,10 yrs,120K,50K,N/A,"$170,000","Salt Lake City, UT"
Oracle,"212,570",Business Analyst,IC-2,"Business Process, Netsuite",23 yrs,10 yrs,20K,N/A,N/A,"$20,000","Makati, MM, Philippines"
Oracle,"212,570",Business Analyst,IC-2,Business Analyst,5 yrs,0 yrs,81K,N/A,N/A,"$81,000","Austin, TX"
Oracle,"212,570",Business Analyst,IC-1,Research,1 yr,1 yr,38.6K,N/A,N/A,"$38,573","London, EN, United Kingdom"
Oracle,"212,570",Business Analyst,IC-1,IC1,6 yrs,3 yrs,8.2K,N/A,N/A,"$8,150","Bengaluru, KA, India"
Oracle,"212,570",Business Analyst,IC-4,Business,6 yrs,6 yrs,105K,N/A,N/A,"$105,000","Los Angeles, CA"
Oracle,"212,570",Business Analyst,IC-1,Business,1 yr,0 yrs,50.4K,N/A,N/A,"$50,443","London, EN, United Kingdom"
Oracle,"212,570",Program Manager,IC-2,Business Operations,4 yrs,2 yrs,75K,N/A,N/A,"$75,000","Austin, TX"
Oracle,"212,570",Program Manager,IC-3,Program Manager,5 yrs,1 yr,124K,20K,20K,"$164,000","Atlanta, GA"
Oracle,"212,570",Program Manager,IC-4,Digital advertising,20 yrs,1 yr,140K,55K,N/A,"$195,000","Washington, DC"
Oracle,"212,570",Program Manager,IC-3,hidden,3 yrs,1 yr,110K,N/A,11K,"$121,000",Washington DC
Oracle,"212,570",Program Manager,IC-3,Oracle,3 yrs,0 yrs,118K,12.5K,N/A,"$130,500","Dallas, TX"
Oracle,"212,570",Program Manager,IC-3,Capacity Planning,8 yrs,3 yrs,42.5K,7.1K,N/A,"$49,615","Mexico, DF, Mexico"
Oracle,"212,570",Program Manager,IC-2,Tech consulting,3 yrs,3 yrs,110K,7.5K,16.5K,"$134,000","Chicago, IL"
Oracle,"212,570",Program Manager,IC-4,OCI,7 yrs,3 yrs,160K,85K,N/A,"$245,000","Seattle, WA"
Oracle,"212,570",Project Manager,IC-1,NetSuite,7 yrs,1 yr,92.5K,N/A,2.5K,"$95,000","Austin, TX"
Oracle,"212,570",Project Manager,IC-5,A,20 yrs,0 yrs,200K,100K,N/A,"$300,000","New York, NY"
Oracle,"212,570",Project Manager,IC-3,Cloud,9 yrs,3 yrs,38.6K,8K,N/A,"$46,631","Guadalajara, JA, Mexico"
Oracle,"212,570",Project Manager,IC-4,SaaS,10 yrs,1 yr,160K,20K,N/A,"$180,000","Washington, DC"
Oracle,"212,570",Project Manager,IC-4,PM,10 yrs,0 yrs,170K,100K,N/A,"$270,000","Atlanta, GA"
Oracle,"212,570",Project Manager,IC-2,Project Manager,20 yrs,1 yr,80K,N/A,N/A,"$80,000","Kansas City, MO"
Oracle,"212,570",Project Manager,IC-2,Project,9 yrs,9 yrs,81.5K,N/A,N/A,"$81,500","Kansas City, MO"
Oracle,"212,570",Project Manager,IC-2,Tech,5 yrs,2 yrs,55K,N/A,27.5K,"$82,426","Amsterdam, NH, Netherlands"
Oracle,"212,570",Project Manager,IC-3,Software Development,20 yrs,10 yrs,125K,20K,N/A,"$145,000","Denver, CO"
Stripe,"4,000",Software Engineer,L1,Web Development (Front-End),0 yrs,0 yrs,67.3K,N/A,N/A,"$67,325","Singapore, SG, Singapore"
Stripe,"4,000",Software Engineer,L1,Full Stack,0 yrs,0 yrs,134.4K,31.8K,20.9K,"$187,140","Seattle, WA"
Stripe,"4,000",Software Engineer,L3,Full Stack,9 yrs,2 yrs,250K,250K,45K,"$545,000","New York, NY"
Stripe,"4,000",Software Engineer,L2,Full Stack,7 yrs,2 yrs,166.6K,120K,16.6K,"$303,200","New York, NY"
Stripe,"4,000",Software Engineer,L1,Full Stack,0 yrs,0 yrs,134.4K,31.8K,20.9K,"$187,140","Seattle, WA"
Stripe,"4,000",Software Engineer,L1,General,0 yrs,0 yrs,134.4K,31.8K,20.9K,"$187,140","Seattle, WA"
Stripe,"4,000",Software Engineer,L2,API Development (Back-End),3 yrs,0 yrs,185K,52.1K,25.3K,"$262,350","New York, NY"
Stripe,"4,000",Software Engineer,L2,API Development (Back-End),4 yrs,4 yrs,165K,50K,16.5K,"$231,500","Seattle, WA"
Stripe,"4,000",Software Engineer,L2,Full Stack,7 yrs,2 yrs,166.6K,116.8K,16.6K,"$300,000","New York, NY"
Stripe,"4,000",Software Engineer,L2,Full Stack,4 yrs,0 yrs,172K,55K,17.2K,"$244,200","New York, NY"
Stripe,"4,000",Product Manager,L4,Product,10 yrs,2 yrs,200K,100K,40K,"$340,000","San Francisco, CA"
Stripe,"4,000",Product Manager,L4,Technical,8 yrs,4 yrs,320K,300K,N/A,"$620,000","San Francisco, CA"
Stripe,"4,000",Product Manager,L4,Product,7 yrs,3 yrs,260K,550K,N/A,"$810,000","Seattle, WA"
Stripe,"4,000",Product Manager,L5,Product,15 yrs,2 yrs,328K,420K,82K,"$830,000","San Francisco, CA"
Stripe,"4,000",Product Manager,L5,Product,10 yrs,1 yr,175K,400K,43.8K,"$618,750","San Francisco, CA"
Stripe,"4,000",Product Manager,L3,Product,6 yrs,0 yrs,230K,80K,42K,"$352,000","New York, NY"
Stripe,"4,000",Product Manager,L4,Product,9 yrs,3 yrs,270K,200K,N/A,"$470,000","San Francisco, CA"
Stripe,"4,000",Product Manager,L4,Product,5 yrs,0 yrs,220K,N/A,N/A,"$220,000","Los Angeles, CA"
Stripe,"4,000",Product Manager,L4,Product,12 yrs,1 yr,230K,N/A,N/A,"$230,000","San Francisco, CA"
Stripe,"4,000",Product Manager,L3,Technical,5 yrs,0 yrs,181K,50K,21.3K,"$252,250","San Francisco, CA"
Stripe,"4,000",Technical Program Manager,L3,Infra,12 yrs,1 yr,210K,N/A,N/A,"$210,000","South San Francisco, CA"
